2.46E-06,8.99E-01,1.57E-02,1.13E-06,1.14E-06,5.78E-01,4.99E-01,3.45E-06,2.77E-03,1.12E-06,3.04E-03,2.78E-06,2.63E-02,5.57E-01,3.15E-06,2.30E-06,1.40E-03,1.12E-06,1.63E+00,9.58E-07,4.74E-05,3.88E-02,5.23E-01,1.10E-06,3.34E-02,5.15E-02,7.51E-02,7.69E-01,3.29E-03,1.29E-01
6.25E-06,2.34E-01,1.35E-01,1.34E-04,1.29E-04,7.90E-01,9.94E-02,5.37E-06,2.03E-02,1.27E-05,2.11E-02,8.35E-05,1.39E-01,7.21E-01,6.77E-06,6.75E-06,2.99E-02,2.29E-04,7.62E-01,6.95E-06,4.55E-02,2.15E-01,2.00E-01,1.18E-04,1.83E-01,2.62E-01,1.65E-01,4.91E-01,8.05E-02,1.54E-01
5.23E-01,2.55E+01,9.22E-01,2.03E-01,8.55E-01,2.26E+00,7.21E-01,5.44E+00,5.39E-01,1.62E+00,0.00E+00,8.26E-01,6.02E-01,2.03E+01,4.44E-01,6.53E-01,3.01E+00,0.00E+00,1.28E+00,0.00E+00,6.06E-01,1.09E+00,2.89E-01,1.61E+00,1.37E-02,9.40E-02,2.44E-02,1.08E+01,1.11E+00,0.00E+00
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.00E+00,1.14E-04,0.00E+00,0.00E+00,0.00E+00,4.03E-05,5.77E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.47E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.85E-06,1.34E-05,1.17E-06,0.00E+00,0.00E+00
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.94E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.69E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.00E+00,1.53E+00,5.37E-04,0.00E+00,0.00E+00,1.19E+00,5.48E-01,0.00E+00,7.63E-06,0.00E+00,0.00E+00,0.00E+00,6.51E-04,3.45E+00,0.00E+00,0.00E+00,4.81E-06,0.00E+00,1.88E+00,0.00E+00,4.36E-06,4.45E-04,1.64E-03,0.00E+00,1.75E-03,8.11E-04,6.82E-03,5.25E-04,2.79E-05,2.51E-04
0.00E+00,9.05E+00,0.00E+00,0.00E+00,0.00E+00,3.63E+00,5.53E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.05E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
