2.455415841394332378e-06,1.252806343867828376e-06,8.256164667198290230e-01,6.044326336392330114e-06,1.322434035005287125e-04,2.662524491184938349e-02,1.043730121771914710e-01,1.539610998260719881e-05,2.110107348623049654e-03,1.260596411237207397e-06
3.508613815767308792e-04,5.654017592705078382e-05,5.345212990355752147e-01,1.156592042109257090e-02,1.229914564395624514e-02,2.582267279976418473e-01,8.865392857419887584e-02,8.962727774649563060e-05,3.651084336784127249e-02,8.131719412107563983e-06
1.174200346900148517e+00,1.415855672853265190e+00,4.161414047364291879e-01,5.818617164955979665e-02,6.414441027672183882e-02,1.443400856095068685e-01,9.251184586538941934e-01,6.603899411336915382e-01,1.138116702293738569e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.757170039131802772e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.018700528735901010e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.071833127608908920e-01,2.063697410362909102e-01,4.068277856860679220e-01,2.671791308739649429e-01,9.937570820405550176e-02,2.160311876859218327e-01,2.369181364618810348e-01,3.320869572708293194e-01,3.441128554758992597e-01,1.721264243636946578e-01
5.469917779818014595e-06,0.000000000000000000e+00,1.775598372830540228e-01,6.387842749143305462e-04,1.350911145019411405e-03,8.336826997026346164e-02,9.516468228150402886e-02,4.437432119461980290e-05,1.149182834340103931e-02,0.000000000000000000e+00
